date_time,minTemp,maxTemp,tempC,dewPoint,humidity,heatIndex,windSpeed,windGust,windDirection,windChill,precipitation,precipitationCover,snowDepth,visibility,cloudCover,sealevelPressure
13-01-2022,18,25,20.7,18.4,87.16,0,10.3,0,232.88,0,0.49,4.17,0,1.5,76.3,1014.9
14-01-2022,17,20.6,18.9,16.5,86.18,0,9.2,0,112.04,0,0.54,16.67,0,1.2,84.7,1015.4
15-01-2022,16.9,23.2,19.2,15.9,81.87,0,11.4,0,259.67,0,0,4.17,0,1.4,52.9,1015.5
16-01-2022,15,22.2,18.3,13.9,76,0,15,0,281.04,0,0,0,0,1.6,7.6,1017.2
17-01-2022,13.8,23,17.9,13.9,78.31,0,8.1,0,315.67,0,0,0,0,1.4,0,1017.6
18-01-2022,14,23,18.2,13.4,75.42,0,6.9,0,276.67,0,0,0,0,1.4,9.4,1015.1
19-01-2022,14.6,23,18.2,14.2,78.74,0,8.1,0,266.88,0,0,0,0,1.5,13.9,1013
20-01-2022,13,23,17.7,12.5,74.21,0,6.9,0,195.74,0,0,0,0,1.3,10,1011.2
21-01-2022,14.9,24.6,19.4,16.4,83.19,0,6.9,0,55.73,0,0,0,0,1.1,43.9,1010.8
22-01-2022,16,23.1,19.8,17.8,88.23,0,8.1,0,42.65,0,1,4.17,0,1,71.3,1009.6
23-01-2022,17,22.1,19.2,17.7,91.53,0,8.1,0,71.67,0,4.88,12.5,0,0.7,79.3,1010.4
24-01-2022,16.9,22,18.8,16.3,86.01,0,5.8,0,37.13,0,0,0,0,1.3,80,1010.5
25-01-2022,16,25,20.8,18.4,87.04,0,6.9,0,106.33,0,0,0,0,1.1,61.5,1011.1
26-01-2022,17,24.8,20.7,17.4,82.1,0,8.1,0,271.91,0,0.01,4.17,0,1.1,41.4,1011.9
27-01-2022,16.3,23,19.6,14.6,74.88,0,11.4,0,242.41,0,0,0,0,1.4,16.4,1013.5
28-01-2022,13,21,16.9,10.5,67.58,0,12.8,0,182.54,0,0,0,0,1.7,30.5,1015.5
29-01-2022,12,21.1,16.6,10.6,70.36,0,11.4,0,210.65,0,0,0,0,1.6,0.6,1015.1
30-01-2022,12,23,17.7,11,67.79,0,6.9,0,152.39,0,0,0,0,1.5,3.3,1012.3
31-01-2022,14,26,19.9,15.5,77.41,0,6.9,0,109.71,0,0,0,0,1.4,14.9,1011.2
01-02-2022,16,27,21.1,15.7,74.13,27.9,9.2,0,172.91,0,0,0,0,1.5,24.3,1009.4
02-02-2022,17,27.7,21.9,16.6,74.9,27.9,6.9,0,83.74,0,0,0,0,1.4,26.7,1011.6
03-02-2022,18,27.2,22.8,19.6,83.19,28.8,11.4,0,139.96,0,0,0,0,1.3,57.4,1011.3
04-02-2022,17,24,19.4,18.1,92.29,0,12.8,0,129.13,0,27.57,12.5,0,1.5,77.5,1009.1
05-02-2022,16.3,23,19.4,14,74.17,0,11.4,0,175.41,0,0,0,0,1.9,47.3,1011.5
06-02-2022,13,23,18.1,12,69.76,0,8.1,0,202.48,0,0,0,0,2,3.8,1015.4
07-02-2022,14.3,25,19,14.1,75.23,0,6.9,0,127.21,0,0,0,0,1.6,5.4,1014.8
08-02-2022,14,26,20.2,16,78.29,0,6.9,0,70,0,0,0,0,1.3,20.8,1013.7
09-02-2022,16.9,26.1,21.4,18,82.56,0,8.1,0,79.29,0,0,0,0,1.3,41.2,1014
10-02-2022,17,22.8,20.4,18.8,90.65,0,5.8,0,33.57,0,0.16,4.17,0,1,69.7,1013.2
11-02-2022,17.2,24,20.1,16.6,81.92,0,11.4,0,189.59,0,0,0,0,1,50.2,1013.5
12-02-2022,14.9,24,19.3,11.8,65.14,0,11.4,0,156.67,0,0,0,0,1.9,0,1013.8
13-02-2022,14.8,25,19.5,12.1,64.76,0,12.8,0,268.96,0,0,0,0,2,4.4,1012.4
14-02-2022,14,25.3,20,11.2,61.57,0,11.4,0,202.29,0,0,0,0,2.1,4,1012
15-02-2022,14.6,26,20,12.3,65.15,0,8.1,0,171.38,0,0,0,0,1.6,0,1011.2
16-02-2022,15,26,20.5,13.2,65.09,0,10.3,0,142.25,0,0,0,0,1.8,2.4,1009.5
17-02-2022,17,27,21.7,14.6,66.17,27.3,8.1,0,169.42,0,0,0,0,1.8,4.3,1009.4
18-02-2022,17,27,21.9,13.5,62.46,26.7,11.4,0,86.68,0,0,0,0,1.9,0.6,1011.2
19-02-2022,16,28,22,13,60.8,27.3,9.2,0,126.26,0,0,0,0,1.7,4.7,1011.4
20-02-2022,17,27,22.5,19.3,82.42,29.6,11.4,0,134.13,0,0,0,0,1.3,64.9,1007.7
21-02-2022,17,29,22.6,14.5,66.84,27.7,6.9,0,125.04,0,0,0,0,1.5,36.7,1008.3
22-02-2022,17,28.1,23.4,18.6,75.69,29.3,8.1,0,143.88,0,0,0,0,1.7,39.9,1012.6
23-02-2022,19,29,23.7,18.8,75.93,31.4,6.9,0,152.83,0,0,0,0,1.2,22.8,1015.2
24-02-2022,19,29.2,24.3,20.8,81.66,32.7,11.4,0,158.13,0,0,0,0,1.5,39.6,1014.9
25-02-2022,20.3,26,22.7,18.8,79.91,0,12.8,0,137.67,0,0.98,8.33,0,1.6,67.4,1014.9
26-02-2022,19,30.3,24.8,17.9,68.15,31.3,5.8,0,89.58,0,0,0,0,1.8,22.9,1015.7
27-02-2022,20.4,31,24.5,20.1,79.03,32.6,9.2,0,134.55,0,2.51,4.17,0,1.4,40.3,1014.5
28-02-2022,20.9,30.4,25.3,19.2,71.13,31.6,10.3,0,206.9,0,0,0,0,1.8,19.9,1013.5
01-03-2022,20.8,30.1,25.3,18.3,67.42,30.8,9.2,0,35.85,0,0,0,0,1.8,5.2,1014.4
02-03-2022,21,30.7,25.5,18,65.59,30.8,9.2,0,74.2,0,0,0,0,2.1,10.9,1013.8
03-03-2022,20,30.9,25.2,18.5,68.93,31.3,6.9,0,178.27,0,0,0,0,1.7,0,1013.6
04-03-2022,21,31.2,25.8,17.5,64.6,31.4,5.8,0,164.82,0,0,0,0,1.8,10.3,1012.6
05-03-2022,21,32,26.5,18.8,65.1,33,8.1,0,224.09,0,0,0,0,1.8,17.5,1010.9
06-03-2022,22,31.6,26.4,16.3,56.72,31,9.2,0,140.63,0,0,0,0,2.2,10.7,1011.5
07-03-2022,21,30.8,25.8,16.6,59.51,30.2,11.4,0,247.32,0,0,0,0,1.9,5.3,1011.6
08-03-2022,21.4,32,26.2,17.1,59.59,32.4,9.2,0,239.17,0,0,0,0,2.1,9.3,1010.2
09-03-2022,21,32.3,26.5,16.3,56.54,32.4,6.9,0,202.04,0,0,0,0,2,0,1010.4
10-03-2022,21,33,26.6,16.2,55.61,32,9.2,0,157.77,0,0,0,0,2.1,0.6,1009.9
11-03-2022,21.9,32.1,26.8,16.3,54.73,31.4,12.8,0,249.3,0,0,0,0,1.8,19.7,1009.4
12-03-2022,21,32.3,26.7,16.2,55.54,31.7,10.3,0,179.27,0,0,0,0,2,22.7,1008.9
13-03-2022,21.8,32.3,26.8,16.3,54.58,31.6,9.2,0,214.78,0,0,0,0,2.1,29.3,1009.1
14-03-2022,21,33,27.4,15.7,52.47,32,9.2,0,219.77,0,0,0,0,2.2,18.7,1008.7
15-03-2022,22,35.1,29,15.3,46.93,33.7,6.9,0,198.38,0,0,0,0,2.2,2.3,1006.5
16-03-2022,25,35.6,30,15.8,45.65,34.9,13.9,0,200.96,0,0,0,0,2.3,0,1005.1
17-03-2022,23,35.5,29,19.8,61.46,35.9,11.4,0,173.17,0,0,0,0,2,2.6,1006.1
18-03-2022,25,35.2,29.2,19.8,59.35,37.7,10.3,0,208.75,0,0,0,0,2.3,1.8,1006.9
19-03-2022,24.8,35,29.4,16.1,47.1,34.2,11.4,0,208.75,0,0,0,0,2.4,0,1005.3
20-03-2022,24,34.3,28.9,21,65.36,36.5,17.2,0,189.88,0,0,0,0,2.5,1.6,1004.5
21-03-2022,25,34.6,29.1,23.5,73.95,38.8,15,0,188.54,0,0,0,0,2.2,29.6,1005.1
22-03-2022,25.9,34.2,29.5,24,74.12,40.6,12.8,0,195.88,0,0,0,0,2.4,21,1005.6
23-03-2022,26,35,29.4,23.9,73.96,40.6,13.9,0,217.67,0,0,0,0,1.9,46.1,1005.6
24-03-2022,25.8,34,29.1,24.4,76.88,42.1,18.3,0,206.04,0,0,0,0,2.2,20.4,1005.2
25-03-2022,26.4,33,29.1,24.8,78.67,41.4,17.2,28.9,199.29,0,0,0,0,2.1,66.5,1005.5
26-03-2022,27,32.2,29.2,25.3,80.17,41.2,15,0,189.17,0,0,0,0,2.1,78.8,1006.9
27-03-2022,25.6,34,29.7,24.7,75.48,42,11.4,0,154.25,0,0.04,4.17,0,2.1,55.7,1008.3
28-03-2022,26.5,37,30.7,22.6,67.69,40.5,18.3,0,207.96,0,0,0,0,2.2,37.7,1007
29-03-2022,27,35.2,30.1,24.7,74.95,42,13.9,25.3,186.46,0,0,0,0,2.2,41.4,1005.4
30-03-2022,27,33.4,29.5,25.4,79.13,42.1,16.1,23,179.96,0,0,0,0,2.4,52.1,1006.3
31-03-2022,27,33,29.6,25.3,78.73,40.6,17.2,23,190.08,0,0,0,0,2.2,58.9,1006.8
01-04-2022,27,33,29.5,25.5,79.37,43.8,17.2,23,192.29,0,0,0,0,2.3,56.2,1006.7
02-04-2022,27,33,29.4,25,77.72,40.6,18.3,0,180.67,0,0,0,0,2.3,75.9,1008.3
03-04-2022,27,33.4,29.6,25.5,79.19,42.1,16.1,0,184.74,0,0,0,0,2.4,56.5,1007.8
04-04-2022,27,33,29.6,24.9,76.29,40.6,19.7,31.1,200.75,0,0,0,0,2.3,60.4,1008.6
05-04-2022,27,33,29.1,24.3,75.94,39.3,17.2,25.3,192.75,0,0,0,0,2.3,45.1,1010.7
06-04-2022,26,33,29.3,24.2,75.04,40.6,19.7,27.7,192.54,0,0,0,0,2.3,45.4,1010.4
07-04-2022,26,34,29.4,24.8,77.36,40.9,16.3,0,185.33,0,0,0,0,2.4,35.7,1009.8
08-04-2022,26,34,29.4,24,74.51,40.6,18.3,27.7,185.25,0,0,0,0,2.4,30.4,1007.8
09-04-2022,26,34,29.6,25.1,77.4,42.2,16.1,0,189.54,0,0,0,0,2.6,31.6,1006.3
10-04-2022,27,34,29.9,25.5,77.75,43.6,18.3,28.9,191.5,0,0,0,0,2.5,36.6,1004.8
11-04-2022,28,34.2,30.3,25.7,76.96,45.3,16.1,0,189.13,0,0,0,0,2.6,33.9,1004
12-04-2022,27,33.6,29.9,25.8,79.29,43.8,16.1,0,180.54,0,0,0,0,2.3,56.5,1004.8
13-04-2022,27.8,34,30.1,25.9,78.78,47.3,16.1,0,191.17,0,0,0,0,2.7,41.1,1003.4
14-04-2022,28,34.6,30.6,26.5,79.46,47.3,18.3,0,186.29,0,0,0,0,2.5,55.6,1001.8
15-04-2022,28,37,31.4,25.8,73.72,47.6,16.1,0,185.63,0,0,0,0,2.5,37.9,1001.7
16-04-2022,27,35.2,30.8,26,76.57,46.7,17.2,0,181.58,0,0,0,0,2.3,46,1001.7
17-04-2022,27,35,30.3,25.3,76.16,43.8,16.1,27.7,179.75,0,0,0,0,2.4,41.5,1003.2
18-04-2022,27.9,35.6,30.7,26.2,77.69,46.7,16.1,0,174.54,0,0,0,0,2.5,52.4,1005
19-04-2022,27,34,30.4,25.9,77.48,43.5,19.7,0,172.67,0,0,0,0,2.6,53.4,1006.6
20-04-2022,28,35,30.5,25.8,76.48,44.9,16.1,0,154.33,0,0,0,0,2.3,59,1005.9
21-04-2022,26,35,30.5,25.4,75.08,44.3,16.1,0,157.38,0,0,0,0,2.3,62.5,1006.1
22-04-2022,28,36.2,31.2,25,70.74,44.7,16.1,0,190.88,0,0.01,4.17,0,2.4,61.6,1006.2
23-04-2022,27,39,32.3,24,65.12,44.9,13.9,0,196.08,0,0,0,0,2.5,32.8,1005.7
24-04-2022,28,41,33.2,24.7,65.62,47.3,15,0,205.17,0,0,0,0,2.4,20.2,1003.7
25-04-2022,28.9,39,32.7,26.2,70.98,50.4,18.3,0,189.04,0,0,0,0,2.5,23.9,1003.6
26-04-2022,29,38.1,32.5,27.1,74.31,51,17.2,0,187.21,0,0,0,0,2.5,29.9,1004.5
27-04-2022,28.7,37,32.7,26.5,70.96,49.5,17.2,0,180.5,0,0,0,0,2.5,39.5,1004
28-04-2022,29,37,32.3,26.8,73.57,50.2,13.9,0,185.46,0,0,0,0,2.3,39,1004.9
29-04-2022,29,37,31.9,25.8,71.46,49.5,19.7,28.9,181.42,0,0.18,4.17,0,2.3,51.9,1004.5
30-04-2022,23.4,35,29.9,23.3,68.36,44.9,16.1,27.7,152.29,0,39.05,8.33,0,2,66.2,1004.2
01-05-2022,23.4,34.5,29.6,22.9,67.72,42,13.9,0,190.83,0,2.45,4.17,0,2.2,61.6,1003.4
02-05-2022,23,34,29.1,23.8,74.02,40.8,11.4,0,148.17,0,15.1,4.35,0,2.3,60.7,1004
03-05-2022,24,30,27.9,23.7,78.32,38.8,13.9,28.9,142,0,1.72,8.33,0,2.2,75.6,1005.4
04-05-2022,24.9,33,29.4,24.5,75.5,40.6,9.2,0,97.63,0,0,0,0,2.2,60.5,1006.3
05-05-2022,26.1,36,29.8,24.3,73.04,46.3,13.9,0,201.13,0,0.07,4.17,0,2.1,64.9,1005.6
06-05-2022,25.8,35.7,30.8,22.9,64.1,40.6,8.1,0,133.25,0,0,0,0,2.2,46.5,1005.1
07-05-2022,27.7,36,31.5,24.3,66.93,43.3,10.3,0,151.92,0,0.81,4.17,0,2.3,47.9,1005
08-05-2022,28.1,35,31.6,24.4,66.65,43.3,15,0,131.5,0,0,0,0,2.4,57.2,1004.5
09-05-2022,25.4,32,27.8,24.8,83.99,40.6,16.1,0,98.04,0,49.58,8.33,0,2.2,81.6,1004.8
10-05-2022,26.9,33,29.1,26.1,84.2,42.4,9.2,0,111.59,0,31.3,8.33,0,2,86.1,1004.6
11-05-2022,25.7,31,28.6,25.9,85.55,40.6,11.4,0,137.79,0,20.18,12.5,0,1.9,84.8,1003.9
12-05-2022,28,34,30.3,26.2,79.33,43.8,16.1,23,181.17,0,9.67,4.17,0,2.2,63.6,1002.9
13-05-2022,24,34,30.6,25.7,76.08,43.6,28.9,40.3,196.75,0,20.7,4.17,0,2.2,66.2,1000.4
14-05-2022,24.7,34.5,30.4,26,77.94,46,23,34.4,203.38,0,27.15,4.17,0,2.1,65.4,1000.9
15-05-2022,27,35,31.1,26.7,78.06,48.7,23,34.4,193.29,0,19.45,4.17,0,2.3,74.7,1002.6
16-05-2022,28.6,35,31.5,26.2,73.82,48.7,19.7,27.7,180.33,0,0,0,0,2.5,60.5,1002
17-05-2022,29.2,35,31.9,26.4,73.32,46.7,19.7,0,190.54,0,0.08,4.17,0,2.5,58,1001.8
18-05-2022,29.3,36,32,26.6,73.78,48.1,17.2,25.3,195.04,0,0,0,0,2.5,56.9,1002.9
19-05-2022,28.3,34,30.9,26.9,79.64,47.3,20.8,0,189.13,0,0.31,4.17,0,2.5,84.5,1003.1
20-05-2022,29.1,36,32.2,27,74.69,48.1,17.2,0,183.63,0,0,0,0,2.5,53.5,1001.2
21-05-2022,24.3,36,30.7,25,71.86,48.1,28.9,40.3,180.13,0,25.52,12.5,0,2.3,69,998.2
22-05-2022,26.4,32,29.2,23.3,70.74,37.9,13.9,0,154.23,0,0,0,0,2.3,83.4,997.6
23-05-2022,25.7,34.1,30.6,25.2,73.69,43.5,9.2,0,109.55,0,0,0,0,2.3,50.7,998.9
24-05-2022,28.2,34.3,31,25.5,73.2,43.5,13.9,0,120.13,0,5.41,8.33,0,2.4,48.3,1002.2
25-05-2022,26,36,31,25.1,72.15,43.4,15,0,149.42,0,2.31,4.17,0,2.4,52.6,1003.1
26-05-2022,26,36.5,30.1,24.3,72.71,46.3,11.4,0,158.57,0,4.86,4.17,0,2.2,52.3,1002.1
27-05-2022,26.4,36.6,31.7,24.4,67.19,44.7,8.1,0,182.71,0,0,0,0,2.2,55.7,999.7
28-05-2022,26.6,37.4,32.4,25.7,69.84,47.3,16.1,0,151.65,0,11.14,4.17,0,1.9,50.3,999.1
29-05-2022,26.7,33.7,29.7,25.2,77.36,44.1,13.9,0,106.09,0,6.48,8.33,0,2.1,89.3,999.9
30-05-2022,27.7,35,31.2,26.1,74.61,46.7,11.4,0,113.46,0,0,0,0,2.1,71.6,1000.1
31-05-2022,28.8,34,30.9,26.8,78.91,47.3,10.3,0,135.67,0,0.91,4.17,0,2.2,71.6,999.6
01-06-2022,28.1,33.2,30.6,26.6,79.46,45.8,11.4,0,129.83,0,0,0,0,2.1,71.6,999.9
02-06-2022,27.5,35,31.2,26.5,76.59,48.7,12.8,0,164.79,0,1.67,4.17,0,2.3,79.3,1000.1
03-06-2022,27.1,34,30.5,26.5,79.41,47.3,12.8,0,174.67,0,0,0,0,2,84.5,999.8
04-06-2022,29.5,35,32,27.2,76.42,47.3,17.2,0,188.08,0,0.08,4.17,0,2.2,64,1000.8
05-06-2022,29.4,36,32.4,27.1,74.56,48.7,18.3,25.3,186.79,0,0,0,0,2.4,57.8,1001.1
06-06-2022,29.6,36,32.2,26.9,74.27,48.1,17.2,0,185.21,0,0,0,0,2.5,52.5,1000.6
07-06-2022,29.7,36,32.4,26.9,73.68,48.1,17.2,0,187.42,0,0,0,0,2.3,63.6,999.7
08-06-2022,28,36,31.9,26.8,74.94,50.2,17.2,0,178.29,0,0,0,0,2.3,67.8,999.1
09-06-2022,25.8,35,31.4,26.8,77.08,48.7,16.1,23,186.88,0,1.9,8.33,0,2.3,74.3,999.1
10-06-2022,26,34,30,25,75.12,47.3,17.2,0,162.52,0,1.89,4.17,0,2.3,74.8,1000
11-06-2022,28,33,30.5,26.8,81.3,45.8,20.8,0,181.21,0,14.59,4.17,0,2.2,73.6,1000
12-06-2022,28.3,35,31.7,27.5,79.18,51,16.1,0,176.5,0,0,0,0,2.4,55.2,1000.9
13-06-2022,29.6,36,32.5,27.5,75.54,50.2,17.2,0,181.88,0,0,0,0,2.4,48.5,1001.9
14-06-2022,25,36,31.8,27,76.52,50.2,28.9,40.3,185.88,0,0,0,0,2.3,63,1001.7
15-06-2022,27.2,34,30.5,26.6,80.15,45.3,13.9,0,208.54,0,43.68,4.17,0,2.1,82.8,1002
16-06-2022,29.4,35,31.4,26.9,77.18,47.3,16.1,0,204.08,0,0,0,0,2.4,79.5,1002.7
17-06-2022,26.6,34,30.2,25.8,78.06,45.3,23,34.4,213.79,0,5.76,8.33,0,2.2,81.4,1003.4
18-06-2022,26.5,32,29.3,26.1,82.96,42.3,17.2,28.9,212.21,0,6.45,8.33,0,2.3,88.8,1003.6
19-06-2022,25.7,34,29.8,25.8,79.78,45.8,23,34.4,211.83,0,0.57,8.33,0,2.2,89.8,1002.5
20-06-2022,25.9,32,29.4,25.8,81.1,42.3,11.4,0,199.61,0,0,0,0,2.4,83.3,1000.4
21-06-2022,26.9,34.2,30.2,25.7,77.51,43.8,11.4,0,164.58,0,1.47,8.33,0,2.3,73.6,999.5
22-06-2022,26,32,29.4,26,82.15,40.6,11.4,0,158.71,0,4.09,16.67,0,2.2,80.4,1002.3
23-06-2022,27.8,33,30,26,79.71,43.8,15,0,158.71,0,0,4.17,0,2.5,59.3,1003.1
24-06-2022,27.6,33,29,26,83.87,43.8,11.4,23,154.29,0,1.45,8.33,0,2.3,68.5,1001.6
25-06-2022,27,30,27.9,25.8,88.17,40.4,9.2,0,130.75,0,20.2,12.5,0,2,71.6,1000.7
26-06-2022,27,31.2,29,26.2,85.16,42.4,9.2,0,144.71,0,12.91,20.83,0,2.2,72,1002.7
27-06-2022,27.5,34,30.7,26,76.92,43.5,12.8,0,168.87,0,0,0,0,2.4,48.9,1003.8
28-06-2022,28,34.1,30.9,25.6,74.39,43.5,13.9,0,176.92,0,0.05,4.17,0,2.6,62,1002.3
29-06-2022,28,34,30.5,26.3,78.79,43.5,13.9,0,165.04,0,0.24,4.17,0,2.5,70.8,1000.6
30-06-2022,27.5,32,29.5,26.5,84.1,42.3,9.2,0,165.29,0,1.25,12.5,0,2.3,85.7,1000
01-07-2022,28,31.5,29.5,26.6,84.49,42.4,11.4,0,122.26,0,0.09,8.33,0,2.2,82.6,999.2
02-07-2022,27.3,33.6,29.4,26.3,83.77,43.8,8.1,0,133.74,0,39.52,20.83,0,2.2,83,997.9
03-07-2022,26.4,30.4,28.7,25.9,84.75,39.3,11.4,0,133.17,0,2.9,12.5,0,2.3,72.3,998.6
04-07-2022,27.9,34,30.4,26.3,79.48,44.1,12.8,0,128.13,0,0.1,4.17,0,2.4,58,998.4
05-07-2022,28,33,29.8,26.2,81.17,43.8,10.3,0,102.83,0,6.52,8.33,0,2.5,71,998.7
06-07-2022,27.8,31,29.1,26.2,84.6,42.4,13.9,0,128.92,0,22.37,12.5,0,2.3,70.7,1001.6
07-07-2022,27,33.6,30.4,26.1,78.72,43.8,11.4,0,112.46,0,0.17,8.33,0,2.5,57.1,1003.1
08-07-2022,28,32,30.1,26.5,80.97,44.1,16.1,0,128.65,0,6.09,8.33,0,2.4,60.9,1001.3
09-07-2022,28,32.8,29.7,26.1,81.49,40.6,13.9,0,118.58,0,0.65,12.5,0,2.3,60.2,999.4
10-07-2022,27,32,28.8,26.1,85.68,42.3,11.4,0,93.5,0,12.32,12.5,0,2.4,64.8,998.7
11-07-2022,27,33,29.4,26,82.24,42.1,13.9,0,98.67,0,0.63,12.5,0,2.3,71.9,999
12-07-2022,27,31.9,29,26,84.19,40.8,16.1,0,103.75,0,6.5,16.67,0,2.3,67.2,997.6
13-07-2022,27.8,32,29.2,26.3,84.61,42.4,13.9,0,92.21,0,8.48,16.67,0,2.3,73.4,996.1
14-07-2022,27.7,33,29.3,26.3,84.03,42.3,13.9,0,105.25,0,12.41,16.67,0,2.6,71.8,996.6
15-07-2022,27,34,29.4,26,82.38,45.3,13.9,0,110.29,0,3.18,12.5,0,2.4,64.7,998.6
16-07-2022,27,32,29.3,26.3,84.39,42.3,13.9,0,110.29,0,13.03,16.67,0,2.3,61.2,999.8
17-07-2022,27.7,32.5,29.5,26.3,83.08,42.4,13.9,0,120.17,0,5.8,20.83,0,2.4,67.7,1001.8
18-07-2022,27,33.2,29.7,25.9,80.43,42.1,12.8,0,158.38,0,2.02,20.83,0,2.4,57,1002.4
19-07-2022,27,33,30.1,26.2,79.95,43.8,12.8,0,188.63,0,0.16,12.5,0,2.3,68.9,1000.7
20-07-2022,28.7,32,30.2,26.1,79.06,42.3,16.1,0,182.21,0,0.88,8.33,0,2.4,69.9,1000.8
21-07-2022,28,32.6,29.9,26.5,81.86,44.9,13.9,25.3,138,0,5.68,4.17,0,2.4,67.5,1001.3
22-07-2022,28,34,29.6,26.3,82.93,45.3,11.4,0,127.82,0,3.61,8.33,0,2.4,72.7,1002.1
23-07-2022,27,31,28.3,25.8,86.19,40.6,13.9,0,131.79,0,19.47,12.5,0,2.3,79.1,1002.6
24-07-2022,26,29,27,24.8,88.14,35.6,10.3,0,147.79,0,15.71,25,0,2.1,86.1,1004
25-07-2022,25,30,27.6,25.2,86.75,37.4,11.4,0,131.41,0,10.34,16.67,0,2.2,83.3,1006.6
26-07-2022,26.6,32.8,29.1,25.2,80.31,40.9,9.2,0,166.17,0,0.04,4.17,0,2.5,77.7,1007.6
27-07-2022,27,33.2,28.8,25.8,84.15,42.8,11.4,0,166.48,0,20.29,8.33,0,2.4,69.8,1006.7
28-07-2022,27.5,34.2,29.8,25.9,80.19,43.5,9.2,0,154.21,0,4.86,4.17,0,2.4,71,1006.6
29-07-2022,28,34,30.5,26.5,79.7,45.8,10.3,0,188.08,0,26.81,4.17,0,2.4,56.5,1005.4
30-07-2022,28.3,34.3,31.3,25.8,73.11,43.5,13.9,0,198.75,0,0,0,0,2.8,56.2,1003.6
31-07-2022,27,33.2,30,26.5,81.9,44.2,11.4,0,178.13,0,2.1,4.17,0,2.3,73.7,1001.7
01-08-2022,28.6,33.3,30.3,26.2,79.37,42.5,13.9,0,168.88,0,0,0,0,2.1,78.3,1001.9
02-08-2022,26,33.6,29.2,26.3,84.98,45.7,11.4,0,107.05,0,15.13,16.67,0,2,90.4,1001.6
03-08-2022,27,31,29.1,26.3,85.19,41.3,5.8,0,89.24,0,1.39,12.5,0,1.8,89.4,1002.5
04-08-2022,26.9,33,29.6,25.9,80.89,42.3,8.1,0,116,0,0.01,4.17,0,2.4,76.8,1002.6
05-08-2022,27,34,29.9,26.2,80.92,45.3,12.8,0,103.81,0,0,0,0,2.7,58.5,1000.9
06-08-2022,28,30.1,28.9,26.1,84.91,39.4,11.4,0,75.83,0,7.72,16.67,0,2.3,72.3,998.7
07-08-2022,26,32.9,29.3,25.7,81.79,42.3,10.3,0,97.71,0,5.48,8.33,0,2.4,65,997.7
08-08-2022,27,31,28.7,25.5,83.08,39.1,11.4,0,95.46,0,9.01,16.67,0,2.1,71.1,996.7
09-08-2022,26.7,30,28,25.1,84.75,37.4,13.9,25.3,112.25,0,12.51,16.67,0,2.2,83.5,995.6
10-08-2022,26,30.6,27.4,25.2,87.77,38.3,11.4,0,99.96,0,8.96,25,0,1.8,94.2,995.5
11-08-2022,26,30,27.2,25.2,88.96,37.4,11.4,0,128.78,0,19.23,25,0,2.1,93.8,999.1
12-08-2022,26.3,33,29.3,25.6,81.15,42.1,6.9,0,113.82,0,4.05,4.17,0,2.3,74.6,999.6
13-08-2022,27.1,33.1,29.4,25.7,80.87,43.8,16.1,0,73.09,0,0.81,8.33,0,2.3,74.8,997.1
14-08-2022,25.9,28.5,27.3,25.1,87.95,34.3,17.2,28.9,109.46,0,35.45,29.17,0,1.9,95,998.3
15-08-2022,26,30,28.1,25.6,86.19,37.4,13.9,0,153.71,0,8.44,16.67,0,2.2,78.6,1004.5
16-08-2022,27,34.1,30.6,25.5,75.03,42.1,9.2,0,204.25,0,0,4.17,0,2.5,50.1,1004.7
17-08-2022,28.8,35.1,31.7,26.2,73.34,45,9.2,0,278.19,0,0,0,0,2.6,44.2,1002.2
18-08-2022,27.4,35,31.4,26.7,76.4,48.7,17.2,0,260.58,0,3.96,8.33,0,2.2,68.2,999
19-08-2022,26,31,27.6,25.2,86.91,39.1,18.3,28.9,117.38,0,24.17,25,0,1.8,95.2,996.5
20-08-2022,26.5,30,27.6,25.2,86.54,37.4,15,25.3,136.96,0,25.68,16.67,0,2.1,86.1,999.5
21-08-2022,27.4,33,29.7,26.2,82.17,42.6,11.4,0,137.38,0,0.17,8.33,0,2.4,57,1000.7
22-08-2022,28,33.7,29.8,25.8,79.75,43.8,8.1,0,132.05,0,34.16,8.33,0,2,59.1,1000.5
23-08-2022,25,30.7,28.4,25.9,86.03,38.9,9.2,0,137.95,0,9.36,20.83,0,2.1,90.5,1002.4
24-08-2022,27,30,27.7,25.3,86.68,37.4,11.4,0,164.5,0,7.1,8.33,0,2.1,80.9,1003.6
25-08-2022,26.8,33,29.4,25,77.63,41.3,12.8,0,173.71,0,0.28,8.33,0,2.6,57.5,1003.6
26-08-2022,27.1,34.2,30.3,25.4,75.61,42.1,10.3,0,189.09,0,0,0,0,2.4,61.2,1002.4
27-08-2022,28,33.8,30,26.4,81.13,45.4,11.4,0,188.38,0,39.92,12.5,0,2.1,83.1,1002.2
28-08-2022,27,32,29.5,25.7,80.29,40.6,13.9,0,161.58,0,5.24,12.5,0,2.2,70.8,1004.4
29-08-2022,28,34,30.9,25.7,74.57,43.5,18.3,0,162.88,0,0,0,0,2.6,49.4,1007.1
30-08-2022,28,34.7,30.7,25.6,74.89,44,10.3,0,195.74,0,0.09,4.17,0,2.5,55.2,1007.5
31-08-2022,28.7,34.6,31.3,25.9,73.96,45.3,11.4,0,200.08,0,0,4.17,0,2.8,48.8,1006.1
